country,region,water_stress_score,water_stress_label,groundwater_decline,drought_risk
Panama,Los Santos,0.0,Low (<10%),,2.18339543530345
Panama,Ngöbe Buglé,0.0,Low (<10%),,1.10248131697471
Panama,Panamá,0.0,Low (<10%),,1.00968057837131
Panama,Panamá Oeste,0.0,Low (<10%),,1.7812283986743
Panama,Veraguas,0.0,Low (<10%),,1.7812283986743
Papua New Guinea,Bougainville,0.0,Low (<10%),,
Papua New Guinea,Central,0.0,Low (<10%),,
Papua New Guinea,Chimbu,0.0,Low (<10%),,
Papua New Guinea,East New Britain,0.0,Low (<10%),,
Papua New Guinea,East Sepik,0.0,Low (<10%),,
Papua New Guinea,Eastern Highlands,0.0,Low (<10%),,
Papua New Guinea,Enga,0.0,Low (<10%),,
Papua New Guinea,Gulf,0.0,Low (<10%),,
Papua New Guinea,Hela,0.0,Low (<10%),,
Papua New Guinea,Jiwaka,0.0,Low (<10%),,
Papua New Guinea,Madang,0.0,Low (<10%),,
Papua New Guinea,Manus,0.0,Low (<10%),,
Papua New Guinea,Milne Bay,0.0,Low (<10%),,
Papua New Guinea,Morobe,0.0,Low (<10%),,
Papua New Guinea,National Capital District,0.0,Low (<10%),,
Papua New Guinea,New Ireland,0.0,Low (<10%),,
Papua New Guinea,Oro,0.0,Low (<10%),,
Papua New Guinea,Sandaun,0.0,Low (<10%),,2.50040695751556
Papua New Guinea,Southern Highlands,0.0,Low (<10%),,
Papua New Guinea,West New Britain,0.0,Low (<10%),,
Papua New Guinea,Western,0.0,Low (<10%),,
Papua New Guinea,Western Highlands,0.0,Low (<10%),,
Paraguay,Alto Paraguay,0.0,Low (<10%),,1.80510981639256
Paraguay,Alto Paraná,0.0,Low (<10%),,2.99596051954282
Paraguay,Amambay,0.0,Low (<10%),,2.7872177757754
Paraguay,Asunción,0.0,Low (<10%),,2.14138701666813
Paraguay,Boquerón,0.0,Low (<10%),,1.892528801053
Paraguay,Caaguazú,0.0,Low (<10%),,3.14107768820093
Paraguay,Caazapá,0.0,Low (<10%),,3.14107768820093
Paraguay,Canindeyú,0.0,Low (<10%),,2.7872177757754
Paraguay,Central,0.0,Low (<10%),,3.14107768820093
Paraguay,Concepción,0.0,Low (<10%),,2.19993540895618
Paraguay,Cordillera,0.0,Low (<10%),,3.14107768820093
Paraguay,Guairá,0.0,Low (<10%),,3.14107768820093
Paraguay,Itapúa,0.0,Low (<10%),,3.14107768820093
Paraguay,Misiones,0.0,Low (<10%),,2.35677582870391
Paraguay,Paraguarí,0.0,Low (<10%),,3.14107768820093
Paraguay,Presidente Hayes,0.0,Low (<10%),,1.82007327001281
Paraguay,San Pedro,0.0,Low (<10%),,2.26046803913641
Paraguay,Ñeembucú,0.0,Low (<10%),,2.37316889701524
Peru,Amazonas,0.0,Low (<10%),,1.74842006436819
Peru,Ancash,0.0,Low (<10%),,2.17382532463248
Peru,Apurímac,0.0,Low (<10%),0.613958,1.73504661786265
Peru,Arequipa,0.0,Low (<10%),0.613958,1.73504661786265
Peru,Ayacucho,0.0,Low (<10%),0.613958,1.7668433980074
Peru,Cajamarca,0.0,Low (<10%),,1.83905221133658
Peru,Callao,5.0,Extremely High (>80%),,2.39248814406609
Peru,Cusco,0.0,Low (<10%),,1.05373143907847
Peru,Huancavelica,0.0,Low (<10%),0.613958,1.73504661786265
Peru,Huánuco,0.0,Low (<10%),0.0,1.74842006436819
Peru,Ica,5.0,Arid and Low Water Use,,2.07705886655962
Peru,Junín,0.0,Low (<10%),,1.88184507250347
Peru,La Libertad,0.0,Low (<10%),0.0,1.74842006436819
Peru,Lambayeque,0.0,Low (<10%),,2.17382532463248
Peru,Lima,0.0,Low (<10%),,1.74842006436819
Peru,Lima Province,5.0,Extremely High (>80%),,2.39248814406609
Peru,Loreto,0.0,Low (<10%),,0.652753054664248
Peru,Madre de Dios,0.0,Low (<10%),,0.60114738775357
Peru,Moquegua,0.0,Low (<10%),0.613958,1.98536976456936
Peru,Pasco,0.0,Low (<10%),,1.74842006436819
Peru,Piura,0.0,Low (<10%),,2.17382532463248
Peru,Puno,0.0,Low (<10%),,1.05373143907847
Peru,San Martín,0.0,Low (<10%),,1.74842006436819
Peru,Tacna,5.0,Arid and Low Water Use,0.596076,0.975216281256772
Peru,Tumbes,1.5079538156078578,Low - Medium (10-20%),,2.33755477729159
Peru,Ucayali,0.0,Low (<10%),,0.60114738775357
Philippines,Abra,3.2972633374919003,High (40-80%),,2.69601345389899
Philippines,Agusan del Norte,0.0,Low (<10%),,3.48376384581772
Philippines,Agusan del Sur,0.0,Low (<10%),,3.3227761590018
Philippines,Aklan,1.7239921842566022,Low - Medium (10-20%),,3.18647779539877
Philippines,Albay,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Antique,1.7239921842566022,Low - Medium (10-20%),,3.18647779539877
Philippines,Apayao,0.2596494212159216,Low (<10%),,2.37627019885826
Philippines,Aurora,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Basilan,2.9935625636600456,Medium - High (20-40%),,3.31799759422156
Philippines,Bataan,2.346407586156975,Medium - High (20-40%),,2.86590041250413
Philippines,Batanes,1.8082370386385087,Low - Medium (10-20%),,2.93995760529809
Philippines,Batangas,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Benguet,2.8266292154728494,Medium - High (20-40%),,2.77808817123946
Philippines,Biliran,0.0,Low (<10%),,3.42950379543238
Philippines,Bohol,1.6037572267457207,Low - Medium (10-20%),,3.38786826016375
Philippines,Bukidnon,0.0,Low (<10%),,3.48376384581772
Philippines,Bulacan,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Cagayan,1.8082370386385087,Low - Medium (10-20%),,2.93995760529809
Philippines,Camarines Norte,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Camarines Sur,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Camiguin,0.0,Low (<10%),,3.48376384581772
Philippines,Capiz,1.7239921842566022,Low - Medium (10-20%),,3.18647779539877
Philippines,Catanduanes,0.0,Low (<10%),,3.70602231991872
Philippines,Cavite,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Cebu,2.805548536307201,Medium - High (20-40%),,3.41739059630704
Philippines,Compostela Valley,0.0,Low (<10%),,3.3227761590018
Philippines,Davao Oriental,0.0,Low (<10%),,3.3227761590018
Philippines,Davao del Norte,0.0,Low (<10%),,3.3227761590018
Philippines,Davao del Sur,0.0,Low (<10%),,3.77475450349081
Philippines,Dinagat Islands,0.0,Low (<10%),,3.30303517771349
Philippines,Eastern Samar,0.0,Low (<10%),,3.42950379543238
Philippines,Guimaras,0.3212050850008197,Low (<10%),,3.17648343829092
Philippines,Ifugao,2.8266292154728494,Medium - High (20-40%),,2.77808817123946
Philippines,Ilocos Norte,0.2596494212159216,Low (<10%),,2.37627019885826
Philippines,Ilocos Sur,3.2972633374919003,High (40-80%),,2.69601345389899
Philippines,Iloilo,1.7239921842566022,Low - Medium (10-20%),,3.18647779539877
Philippines,Isabela,2.4761608175259333,Medium - High (20-40%),,2.88609931500719
Philippines,Kalinga,0.2596494212159216,Low (<10%),,2.37627019885826
Philippines,La Union,3.2972633374919003,High (40-80%),,2.69601345389899
Philippines,Laguna,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Lanao del Norte,0.7193498577851982,Low (<10%),,3.60962913939443
Philippines,Lanao del Sur,0.7193498577851982,Low (<10%),,3.60962913939443
Philippines,Leyte,0.0,Low (<10%),,3.42950379543238
Philippines,Maguindanao,0.0,Low (<10%),,3.77475450349081
Philippines,Marinduque,1.9467728524148828,Low - Medium (10-20%),,2.99679598821374
Philippines,Masbate,0.0,Low (<10%),,3.42950379543238
Philippines,Metropolitan Manila,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Misamis Occidental,0.7193498577851982,Low (<10%),,3.60962913939443
Philippines,Misamis Oriental,0.0,Low (<10%),,3.48376384581772
Philippines,Mountain Province,2.8266292154728494,Medium - High (20-40%),,2.77808817123946
Philippines,Negros Occidental,0.9155038420969236,Low (<10%),,3.09927816603439
Philippines,Negros Oriental,0.9155038420969236,Low (<10%),,3.09927816603439
Philippines,North Cotabato,0.6509076450157385,Low (<10%),,3.52299786510348
Philippines,Northern Samar,0.0,Low (<10%),,3.42950379543238
Philippines,Nueva Ecija,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Nueva Vizcaya,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Occidental Mindoro,1.9467728524148828,Low - Medium (10-20%),,2.99679598821374
Philippines,Oriental Mindoro,1.9467728524148828,Low - Medium (10-20%),,2.99679598821374
Philippines,Palawan,0.0,Low (<10%),,2.75103363029121
Philippines,Pampanga,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Pangasinan,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Quezon,0.0,Low (<10%),,3.42950379543238
Philippines,Quirino,2.4761608175259333,Medium - High (20-40%),,2.88609931500719
Philippines,Rizal,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,Romblon,1.7239921842566022,Low - Medium (10-20%),,3.18647779539877
Philippines,Samar,0.0,Low (<10%),,3.42950379543238
Philippines,Sarangani,0.0,Low (<10%),,3.77475450349081
Philippines,Siquijor,0.8633947222606209,Low (<10%),,3.36564159913079
Philippines,Sorsogon,2.250504927430407,Medium - High (20-40%),,3.24416690771631
Philippines,South Cotabato,0.0,Low (<10%),,3.77475450349081
Philippines,Southern Leyte,0.0,Low (<10%),,3.42950379543238
Philippines,Sultan Kudarat,0.0,Low (<10%),,3.77475450349081
Philippines,Sulu,2.9935625636600456,Medium - High (20-40%),,3.31799759422156
Philippines,Surigao del Norte,0.0,Low (<10%),,3.30303517771349
Philippines,Surigao del Sur,0.0,Low (<10%),,3.3227761590018
Philippines,Tarlac,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Tawi-Tawi,2.9935625636600456,Medium - High (20-40%),,3.31799759422156
Philippines,Zambales,4.053767953948859,Extremely High (>80%),,3.14706255152281
Philippines,Zamboanga Sibugay,0.7193498577851982,Low (<10%),,3.60962913939443
Philippines,Zamboanga del Norte,0.7193498577851982,Low (<10%),,3.60962913939443
Philippines,Zamboanga del Sur,0.7193498577851982,Low (<10%),,3.60962913939443
Poland,Dolnośląskie,2.579139855993353,Medium - High (20-40%),,3.2243899899779
Poland,Kujawsko-Pomorskie,2.031085440549788,Medium - High (20-40%),,3.45086807446653
Poland,Lubelskie,0.0,Low (<10%),,3.53978759714056
Poland,Lubuskie,0.0,Low (<10%),,3.19310911745116
Poland,Mazowieckie,0.0,Low (<10%),,3.528059624279
Poland,Małopolskie,2.185687520646847,Medium - High (20-40%),,2.81364856772022
Poland,Opolskie,0.9344608253093962,Low (<10%),,3.4895146497068
Poland,Podkarpackie,1.0950041450551984,Low - Medium (10-20%),,3.4935423369502
Poland,Podlaskie,2.302376445426161,Medium - High (20-40%),,3.35105185815603
Poland,Pomorskie,2.031085440549788,Medium - High (20-40%),,3.45086807446653
Poland,Warmińsko-Mazurskie,0.0,Low (<10%),,3.528059624279
Poland,Wielkopolskie,0.0,Low (<10%),,3.17297958092861
Poland,Zachodniopomorskie,1.987770767451725,Low - Medium (10-20%),,3.06983494797
Poland,Łódzkie,4.419747803307748,Extremely High (>80%),,3.58754312035111
Poland,Śląskie,1.787409082161558,Low - Medium (10-20%),,3.06250531131696
Poland,Świętokrzyskie,2.3508126502832534,Medium - High (20-40%),,3.48837880506312
Portugal,Aveiro,4.188277553248568,Extremely High (>80%),,2.58091133932018
Portugal,Beja,1.6380994889231908,Low - Medium (10-20%),,3.3785645857021
Portugal,Braga,2.2428100253360306,Medium - High (20-40%),,2.97899668724663
Portugal,Bragança,2.2428100253360306,Medium - High (20-40%),,2.97899668724663
Portugal,Castelo Branco,2.432535620992599,Medium - High (20-40%),,2.70485415165834
Portugal,Coimbra,2.432535620992599,Medium - High (20-40%),,2.70485415165834
Portugal,Faro,1.6380994889231908,Low - Medium (10-20%),,3.3785645857021
Portugal,Guarda,2.432535620992599,Medium - High (20-40%),,2.70485415165834
Portugal,Leiria,1.234266080154065,Low - Medium (10-20%),,2.88550795555655
Portugal,Lisboa,4.715237456557268,Extremely High (>80%),,3.33626268903545
Portugal,Madeira,2.706191946132967,Medium - High (20-40%),,
Portugal,Portalegre,2.2855212364597266,Medium - High (20-40%),,3.28243386644905
Portugal,Porto,4.188277553248568,Extremely High (>80%),,2.58091133932018
Portugal,Santarém,4.715237456557268,Extremely High (>80%),,3.33626268903545
Portugal,Setúbal,4.715237456557268,Extremely High (>80%),,3.33626268903545
Portugal,Viana do Castelo,3.163909326158577,High (40-80%),,2.29803344976461
Portugal,Vila Real,2.2428100253360306,Medium - High (20-40%),,2.97899668724663
Portugal,Viseu,4.188277553248568,Extremely High (>80%),,2.58091133932018
Portugal,Évora,1.6380994889231908,Low - Medium (10-20%),,3.3785645857021
Puerto Rico,Adjuntas,0.532744107700867,Low (<10%),,
Puerto Rico,Aguada,0.532744107700867,Low (<10%),,
Puerto Rico,Aguadilla,0.532744107700867,Low (<10%),,
Puerto Rico,Aguas Buenas,0.532744107700867,Low (<10%),,
Puerto Rico,Aibonito,0.532744107700867,Low (<10%),,
Puerto Rico,Arecibo,0.532744107700867,Low (<10%),,
Puerto Rico,Arroyo,0.532744107700867,Low (<10%),,
Puerto Rico,Añasco,0.532744107700867,Low (<10%),,
Puerto Rico,Barceloneta,0.532744107700867,Low (<10%),,
Puerto Rico,Barranquitas,0.532744107700867,Low (<10%),,
Puerto Rico,Bayamón,0.532744107700867,Low (<10%),,
Puerto Rico,Cabo Rojo,0.532744107700867,Low (<10%),,
Puerto Rico,Caguas,0.532744107700867,Low (<10%),,
Puerto Rico,Camuy,0.532744107700867,Low (<10%),,
Puerto Rico,Canóvanas,0.532744107700867,Low (<10%),,
Puerto Rico,Carolina,0.532744107700867,Low (<10%),,
Puerto Rico,Cataño,0.532744107700867,Low (<10%),,
Puerto Rico,Cayey,0.532744107700867,Low (<10%),,
Puerto Rico,Ceiba,0.532744107700867,Low (<10%),,
Puerto Rico,Ciales,0.532744107700867,Low (<10%),,
Puerto Rico,Cidra,0.532744107700867,Low (<10%),,
Puerto Rico,Coamo,0.532744107700867,Low (<10%),,
Puerto Rico,Comerío,0.532744107700867,Low (<10%),,
Puerto Rico,Corozal,0.532744107700867,Low (<10%),,
Puerto Rico,Culebra,0.532744107700867,Low (<10%),,
Puerto Rico,Dorado,0.532744107700867,Low (<10%),,
Puerto Rico,Fajardo,0.532744107700867,Low (<10%),,
Puerto Rico,Florida,0.532744107700867,Low (<10%),,
Puerto Rico,Guayama,0.532744107700867,Low (<10%),,
Puerto Rico,Guayanilla,0.532744107700867,Low (<10%),,
Puerto Rico,Guaynabo,0.532744107700867,Low (<10%),,
Puerto Rico,Gurabo,0.532744107700867,Low (<10%),,
Puerto Rico,Guánica,0.532744107700867,Low (<10%),,
Puerto Rico,Hatillo,0.532744107700867,Low (<10%),,
Puerto Rico,Hormigueros,0.532744107700867,Low (<10%),,
Puerto Rico,Humacao,0.532744107700867,Low (<10%),,
Puerto Rico,Isabela,0.532744107700867,Low (<10%),,
Puerto Rico,Jayuya,0.532744107700867,Low (<10%),,
Puerto Rico,Juana Díaz,0.532744107700867,Low (<10%),,
Puerto Rico,Juncos,0.532744107700867,Low (<10%),,
Puerto Rico,Lajas,0.532744107700867,Low (<10%),,
Puerto Rico,Lares,0.532744107700867,Low (<10%),,
Puerto Rico,Las Marías,0.532744107700867,Low (<10%),,
Puerto Rico,Las Piedras,0.532744107700867,Low (<10%),,
Puerto Rico,Loíza,0.532744107700867,Low (<10%),,
Puerto Rico,Luquillo,0.532744107700867,Low (<10%),,
Puerto Rico,Manatí,0.532744107700867,Low (<10%),,
Puerto Rico,Maricao,0.532744107700867,Low (<10%),,
Puerto Rico,Maunabo,0.532744107700867,Low (<10%),,
Puerto Rico,Mayagüez,0.532744107700867,Low (<10%),,
Puerto Rico,Moca,0.532744107700867,Low (<10%),,
Puerto Rico,Morovis,0.532744107700867,Low (<10%),,
Puerto Rico,Naguabo,0.532744107700867,Low (<10%),,
Puerto Rico,Naranjito,0.532744107700867,Low (<10%),,
Puerto Rico,Orocovis,0.532744107700867,Low (<10%),,
Puerto Rico,Patillas,0.532744107700867,Low (<10%),,
Puerto Rico,Peñuelas,0.532744107700867,Low (<10%),,
Puerto Rico,Ponce,0.532744107700867,Low (<10%),,
Puerto Rico,Quebradillas,0.532744107700867,Low (<10%),,
Puerto Rico,Rincón,0.532744107700867,Low (<10%),,
Puerto Rico,Río Grande,0.532744107700867,Low (<10%),,
Puerto Rico,Sabana Grande,0.532744107700867,Low (<10%),,
Puerto Rico,Salinas,0.532744107700867,Low (<10%),,
Puerto Rico,San Germán,0.532744107700867,Low (<10%),,
Puerto Rico,San Juan,0.532744107700867,Low (<10%),,
Puerto Rico,San Lorenzo,0.532744107700867,Low (<10%),,
Puerto Rico,San Sebastián,0.532744107700867,Low (<10%),,
Puerto Rico,Santa Isabel,0.532744107700867,Low (<10%),,
Puerto Rico,Toa Alta,0.532744107700867,Low (<10%),,
Puerto Rico,Toa Baja,0.532744107700867,Low (<10%),,
Puerto Rico,Trujillo Alto,0.532744107700867,Low (<10%),,
Puerto Rico,Utuado,0.532744107700867,Low (<10%),,
Puerto Rico,Vega Alta,0.532744107700867,Low (<10%),,
Puerto Rico,Vega Baja,0.532744107700867,Low (<10%),,
Puerto Rico,Vieques,0.532744107700867,Low (<10%),,
Puerto Rico,Villalba,0.532744107700867,Low (<10%),,
Puerto Rico,Yabucoa,0.532744107700867,Low (<10%),,
Puerto Rico,Yauco,0.532744107700867,Low (<10%),,
Qatar,Ad Dawhah,5.0,Extremely High (>80%),1.5219200000000002,
Qatar,Al Daayen,5.0,Extremely High (>80%),1.5219200000000002,
Qatar,Al Khor,5.0,Extremely High (>80%),1.5219200000000002,
Qatar,Al Wakrah,5.0,Extremely High (>80%),1.5219200000000002,
Qatar,Ar Rayyan,5.0,Arid and Low Water Use,1.5219200000000002,
Qatar,Madinat ash Shamal,5.0,Extremely High (>80%),1.5219200000000002,
Qatar,Umm Salal,5.0,Extremely High (>80%),1.5219200000000002,
Republic of Congo,Bouenza,0.0,Low (<10%),,1.91799491992765
Republic of Congo,Brazzaville,0.0,Low (<10%),,1.84828896272064
Republic of Congo,Cuvette,0.0,Low (<10%),,1.58950668772989
Republic of Congo,Cuvette-Ouest,0.0,Low (<10%),,1.16954847537577
Republic of Congo,Kouilou,0.0,Low (<10%),,1.87323628280855
Republic of Congo,Likouala,0.0,Low (<10%),,0.650228077872372
Republic of Congo,Lékoumou,0.0,Low (<10%),,1.58950668772989
Republic of Congo,Niari,0.0,Low (<10%),,1.88732750046892
Republic of Congo,Plateaux,0.0,Low (<10%),,1.66395175949861
Republic of Congo,Pointe Noire,0.0,Low (<10%),,1.87323628280855
Republic of Congo,Pool,0.0,Low (<10%),,1.91799491992765
Republic of Congo,Sangha,0.0,Low (<10%),,0.749432216470058
Romania,Alba,2.2938644908615933,Medium - High (20-40%),,3.06831577792928
Romania,Arad,0.0,Low (<10%),,4.13487698909812
Romania,Argeș,0.0,Low (<10%),,3.86301326329316
Romania,Bacău,0.8685664862105569,Low (<10%),,3.56960135485668
Romania,Bihor,0.8986202521411434,Low (<10%),,3.01864243991237
Romania,Bistrița-Năsăud,0.1811634757429987,Low (<10%),,2.9457726173395
Romania,Botoșani,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Brașov,3.217741525479918,High (40-80%),,3.54602475789632
Romania,Brăila,0.0,Low (<10%),,3.84730522701374
Romania,Bucharest,3.6907517014480313,High (40-80%),,3.65426677694939
Romania,Buzău,3.217741525479918,High (40-80%),,3.54602475789632
Romania,Caraș-Severin,0.0,Low (<10%),,3.16952325419155
Romania,Cluj,0.0,Low (<10%),,2.97094374834337
Romania,Constanța,0.0,Low (<10%),,3.98075287404526
Romania,Covasna,3.217741525479918,High (40-80%),,3.54602475789632
Romania,Călărași,0.0,Low (<10%),,3.86301326329316
Romania,Dolj,2.2938644908615933,Medium - High (20-40%),,3.06831577792928
Romania,Dâmbovița,0.0,Low (<10%),,3.86301326329316
Romania,Galați,0.0,Low (<10%),,4.02586570847155
Romania,Giurgiu,3.6907517014480313,High (40-80%),,3.65426677694939
Romania,Gorj,2.2938644908615933,Medium - High (20-40%),,3.06831577792928
Romania,Harghita,0.0050452766506794,Low (<10%),,3.09179573830477
Romania,Hunedoara,2.2938644908615933,Medium - High (20-40%),,3.06831577792928
Romania,Ialomița,0.0,Low (<10%),,3.98075287404526
Romania,Iași,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Ilfov,0.0,Low (<10%),,3.86301326329316
Romania,Maramureș,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Mehedinți,2.3201202979457936,Medium - High (20-40%),,3.26104668307
Romania,Mureș,0.1811634757429987,Low (<10%),,2.9457726173395
Romania,Neamț,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Olt,0.0,Low (<10%),,3.62455416920391
Romania,Prahova,3.217741525479918,High (40-80%),,3.54602475789632
Romania,Satu Mare,0.6285089798733936,Low (<10%),,3.60789780177918
Romania,Sibiu,3.6907517014480313,High (40-80%),,3.65426677694939
Romania,Suceava,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Sălaj,0.6285089798733936,Low (<10%),,3.60789780177918
Romania,Teleorman,3.6907517014480313,High (40-80%),,3.65426677694939
Romania,Timiș,0.0,Low (<10%),,3.16952325419155
Romania,Tulcea,0.0,Low (<10%),,3.90373466079371
Romania,Vaslui,2.740319448008581,Medium - High (20-40%),,3.72868212433427
Romania,Vrancea,3.217741525479918,High (40-80%),,3.54602475789632
Romania,Vâlcea,2.2938644908615933,Medium - High (20-40%),,3.06831577792928
Russia,Adygey,0.0,Low (<10%),1.073919,3.42452686087027
Russia,Altay,0.5294484950069629,Low (<10%),,3.06702594747026
Russia,Amur,0.0,Low (<10%),,0.29092734335356
Russia,Arkhangel'sk,0.0,Low (<10%),,0.516480553342596
Russia,Astrakhan',5.0,Arid and Low Water Use,,2.6437139064063
Russia,Bashkortostan,0.6292598345812804,Low (<10%),,3.85261086535226
Russia,Belgorod,1.4486622748794424,Low - Medium (10-20%),,4.02893773529757
Russia,Bryansk,0.0,Low (<10%),,3.75241163321593
Russia,Buryat,0.0,Low (<10%),,1.43053996092863
Russia,Chechnya,2.46260549252076,Medium - High (20-40%),,3.29281050690807
Russia,Chelyabinsk,2.2831229692006154,Medium - High (20-40%),,3.99547686135269
Russia,Chukot,0.0,Low (<10%),,
Russia,Chuvash,0.0,Low (<10%),,3.90513369342874
Russia,City of St. Petersburg,0.0,Low (<10%),,2.56603199430154
Russia,Dagestan,1.6007222840262958,Low - Medium (10-20%),,2.96227855912395
Russia,Gorno-Altay,1.6673107830850185,Low - Medium (10-20%),,2.42003170938431
Russia,Ingush,1.8904006730059293,Low - Medium (10-20%),,2.87480083658955
Russia,Irkutsk,2.7226506122483523,Medium - High (20-40%),,0.203847894364959
Russia,Ivanovo,0.0,Low (<10%),,3.19676013653793
Russia,Kabardin-Balkar,0.0,Low (<10%),,2.35264875961796
Russia,Kaliningrad,1.3568043185056542,Low - Medium (10-20%),,3.29341635375155
Russia,Kalmyk,0.0,Low (<10%),,3.77086351424155
Russia,Kaluga,2.407011707294888,Medium - High (20-40%),,3.36443384963562
